finish_task_switch <-- schedule
__rcu_read_unlock <-- cpuacct_update_stats
acct_update_integrals <-- account_user_time
jiffies_to_timeval <-- acct_update_integrals
run_local_timers <-- update_process_times
hrtimer_run_queues <-- run_local_timers
raise_softirq <-- run_local_timers
rcu_check_callbacks <-- update_process_times
__rcu_pending <-- rcu_check_callbacks
__rcu_pending <-- rcu_check_callbacks
__rcu_pending <-- rcu_check_callbacks
raise_softirq <-- rcu_check_callbacks
printk_tick <-- update_process_times
scheduler_tick <-- update_process_times
ktime_get <-- sched_clock_tick
read_hpet <-- ktime_get
_raw_spin_lock <-- scheduler_tick
update_cpu_load <-- scheduler_tick
sched_avg_update <-- update_cpu_load
task_tick_dl <-- scheduler_tick
update_curr_dl <-- task_tick_dl
effective_cbs <-- update_curr_dl
on_dl_rq <-- update_curr_dl
cpuacct_charge <-- update_curr_dl
__rcu_read_lock <-- cpuacct_charge
__rcu_read_unlock <-- cpuacct_charge
dl_runtime_exceeded <-- update_curr_dl
dl_time_before <-- dl_runtime_exceeded
_raw_spin_unlock <-- scheduler_tick
_raw_spin_lock <-- perf_ctx_adjust_freq
_raw_spin_unlock <-- perf_ctx_adjust_freq
run_posix_cpu_timers <-- update_process_times
profile_tick <-- tick_sched_timer
hrtimer_forward <-- tick_sched_timer
ktime_add_safe <-- hrtimer_forward
ktime_add_safe <-- hrtimer_forward
_raw_spin_lock <-- __run_hrtimer
enqueue_hrtimer <-- __run_hrtimer
_raw_spin_lock_irqsave <-- debug_object_activate
_raw_spin_unlock_irqrestore <-- debug_object_activate
_raw_spin_unlock <-- hrtimer_interrupt
tick_program_event <-- hrtimer_interrupt
tick_dev_program_event <-- tick_program_event
ktime_get <-- tick_dev_program_event
read_hpet <-- ktime_get
clockevents_program_event <-- tick_dev_program_event
lapic_next_event <-- clockevents_program_event
native_apic_mem_write <-- lapic_next_event
irq_exit <-- smp_apic_timer_interrupt
do_softirq <-- irq_exit
__do_softirq <-- do_softirq
__local_bh_disable <-- __do_softirq
run_timer_softirq <-- __do_softirq
hrtimer_run_pending <-- run_timer_softirq
_raw_spin_lock_irq <-- run_timer_softirq
_raw_spin_unlock_irq <-- run_timer_softirq
rcu_bh_qs <-- __do_softirq
rcu_process_callbacks <-- __do_softirq
__rcu_process_callbacks <-- rcu_process_callbacks
force_quiescent_state <-- __rcu_process_callbacks
rcu_process_gp_end <-- __rcu_process_callbacks
check_for_new_grace_period <-- __rcu_process_callbacks
__rcu_process_callbacks <-- rcu_process_callbacks
force_quiescent_state <-- __rcu_process_callbacks
rcu_process_gp_end <-- __rcu_process_callbacks
check_for_new_grace_period <-- __rcu_process_callbacks
__rcu_process_callbacks <-- rcu_process_callbacks
force_quiescent_state <-- __rcu_process_callbacks
_raw_spin_trylock <-- force_quiescent_state
_raw_spin_lock <-- force_quiescent_state
_raw_spin_unlock <-- force_quiescent_state
force_qs_rnp <-- force_quiescent_state
_raw_spin_lock_irqsave <-- force_qs_rnp
_raw_spin_unlock_irqrestore <-- force_qs_rnp
_raw_spin_lock <-- force_quiescent_state
_raw_spin_unlock <-- force_quiescent_state
_raw_spin_unlock_irqrestore <-- force_quiescent_state
rcu_process_gp_end <-- __rcu_process_callbacks
check_for_new_grace_period <-- __rcu_process_callbacks
rcu_bh_qs <-- __do_softirq
_local_bh_enable <-- __do_softirq
rcu_irq_exit <-- irq_exit
idle_cpu <-- irq_exit
sys_bwi_give_server <-- sysenter_do_call
__rcu_read_lock <-- sys_bwi_give_server
find_process_by_pid <-- sys_bwi_give_server
find_task_by_vpid <-- find_process_by_pid
find_task_by_pid_ns <-- find_task_by_vpid
find_pid_ns <-- find_task_by_pid_ns
task_rq_lock <-- sys_bwi_give_server
_raw_spin_lock <-- task_rq_lock
bwi_give_server <-- sys_bwi_give_server
cbs_membership_empty <-- bwi_give_server
bwi_history_add <-- bwi_give_server
cbs_membership_first <-- bwi_history_add
kmem_cache_alloc_notrace <-- bwi_history_add
__slab_alloc <-- kmem_cache_alloc_notrace
check_slab <-- __slab_alloc
slab_pad_check <-- check_slab
page_address <-- slab_pad_check
on_freelist <-- __slab_alloc
page_address <-- __slab_alloc
check_object <-- __slab_alloc
check_bytes_and_report <-- check_object
check_bytes_and_report <-- check_object
check_bytes_and_report <-- check_object
check_bytes_and_report <-- check_object
page_address <-- check_object
set_track <-- __slab_alloc
trace <-- __slab_alloc
init_object <-- __slab_alloc
memset <-- init_object
memset <-- init_object
bwi_give_server_direct <-- bwi_give_server
associate_task_and_cbs <-- bwi_give_server_direct
get_cbs <-- associate_task_and_cbs
dl_task_of <-- get_cbs
cbs_membership_add <-- associate_task_and_cbs
kmem_cache_alloc_notrace <-- cbs_membership_add
__slab_alloc <-- kmem_cache_alloc_notrace
check_slab <-- __slab_alloc
slab_pad_check <-- check_slab
page_address <-- slab_pad_check
on_freelist <-- __slab_alloc
page_address <-- __slab_alloc
check_object <-- __slab_alloc
check_bytes_and_report <-- check_object
check_bytes_and_report <-- check_object
check_bytes_and_report <-- check_object
check_bytes_and_report <-- check_object
page_address <-- check_object
set_track <-- __slab_alloc
trace <-- __slab_alloc
init_object <-- __slab_alloc
memset <-- init_object
memset <-- init_object
task_hosts_cbs <-- bwi_give_server_direct
dl_task_of <-- task_hosts_cbs
bwi_give_server_indirect <-- bwi_give_server
bwi_bft <-- bwi_give_server_indirect
bwi_setprio <-- bwi_give_server
_raw_spin_unlock_irqrestore <-- sys_bwi_give_server
__rcu_read_unlock <-- sys_bwi_give_server
copy_to_user <-- sys_bwi_give_server
might_fault <-- copy_to_user
__might_sleep <-- might_fault
sys_rt_sigprocmask <-- sysenter_do_call
copy_from_user <-- sys_rt_sigprocmask
_copy_from_user <-- copy_from_user
might_fault <-- _copy_from_user
__might_sleep <-- might_fault
sigprocmask <-- sys_rt_sigprocmask
_raw_spin_lock_irq <-- sigprocmask
recalc_sigpending <-- sigprocmask
_raw_spin_unlock_irq <-- sigprocmask
sys_socketcall <-- sysenter_do_call
copy_from_user <-- sys_socketcall
_copy_from_user <-- copy_from_user
might_fault <-- _copy_from_user
__might_sleep <-- might_fault
audit_socketcall <-- sys_socketcall
sys_send <-- sys_socketcall
sys_sendto <-- sys_send
sockfd_lookup_light <-- sys_sendto
fget_light <-- sockfd_lookup_light
__rcu_read_lock <-- fget_light
rcu_read_unlock <-- fget_light
__rcu_read_unlock <-- rcu_read_unlock
sock_sendmsg <-- sys_sendto
sock_update_classid <-- sock_sendmsg
__rcu_read_lock <-- sock_update_classid
__rcu_read_unlock <-- sock_update_classid
security_socket_sendmsg <-- sock_sendmsg
apparmor_socket_sendmsg <-- security_socket_sendmsg
aa_revalidate_sk <-- apparmor_socket_sendmsg
inet_sendmsg <-- sock_sendmsg
__rcu_read_lock <-- inet_sendmsg
__rcu_read_unlock <-- inet_sendmsg
udp_sendmsg <-- inet_sendmsg
sock_tx_timestamp <-- udp_sendmsg
sk_dst_check <-- udp_sendmsg
__rcu_read_lock <-- sk_dst_check
__rcu_read_unlock <-- sk_dst_check
ipv4_dst_check <-- sk_dst_check
lock_sock_nested <-- udp_sendmsg
__might_sleep <-- lock_sock_nested
_raw_spin_lock_bh <-- lock_sock_nested
local_bh_disable <-- _raw_spin_lock_bh
__local_bh_disable <-- local_bh_disable
_raw_spin_unlock <-- lock_sock_nested
local_bh_enable <-- lock_sock_nested
ip_append_data <-- udp_sendmsg
sock_alloc_send_skb <-- ip_append_data
